time points;83.606615178236524
temporal features;67.997120257349195
artificial intelligence;59.574390102653844
time intervals;57.883324096228002
time line;50.536165278733051
semantic web;43.851293819788246
time interval;43.505487178482213
synthetic theory;41.588830833596717
temporal relations;39.501747357914248
temporal representation;37.10334822182827
temporal logic;36.381290329696064
temporal reasoning;34.106386743174745
temporal incidence;33.528312391595506
features of time;33.271064666877372
temporal properties;32.388828770830841
reviewed theories;31.165346784618379
temporal elements;30.457043448604324
computer science;30.036377824264296
query language;28.789716323075549
time community;27.710101960960213
intl conf;26.366694928034633
ontologies of time;26.013345821065482
temporal information;23.965858188431927
temporal description logics;23.070858062030304
interval relations;21.196059557905205
theories of temporal incidence;20.407184289972932
nary relations;19.939544268204173
description logics;19.654527953693918
time point;19.476032244907973
time community sentiment;19.068322982087675
representation of time;18.546254720149896
triple stores;17.954645502230758
temporal ontologies;17.666633874998642
taxonomy of temporal features;16.836479149932369
periodic subintervals;15.222612188617115
reviewed ontologies;14.722194895832201
time instants;14.534713025615376
temporal intervals;14.451858789480823
time domain;14.387371636790224
temporal measures;14.16606672028108
allens relations;13.862943611198906
temporal aspects;13.862943611198906
 ermolayev;13.354993539365466
time lines;13.047982193632926
reviewed temporal theories;13.032386152085929
temporal region;12.863238455235498
scale factors;12.824746787307683
implemented ontologies;12.364169813433264
qualitative relations;12.178089750893692
time structure;12.022372279358398
information systems;11.777755916665761
temporal structures;11.777755916665761
structuring of time;11.777755916665761
nary relation;11.285777172830763
temporal rdf;11.182079924046002
owltime ontology;11.090354888959125
concrete domains;11.090354888959125
binary relations;11.090354888959125
intl symp;10.986122886681098
density of time;10.83220080440884
temporal logics;10.83220080440884
intl joint conf;10.83220080440884
temporal location;10.76621070741362
performance simulation initiative;10.489522684399441
bag of terms;9.9396265991520014
temporal structure;9.9098460270725646
highlevel temporal features;9.8875105980129874
sufficient expressive power;9.8875105980129874
allens interval relations;9.6566274746046012
different granularities;9.406482647787449
concise representation;9.2731273600749482
semantic web standards;9.2731273600749482
formal representations;9.2731273600749482
valid time;9.2103403719761836
different granularity;9.1335673131702695
different time lines;8.987196820661973
branching structure;8.8333169374993208
time representation;8.8333169374993208
distributed systems;8.8333169374993208
subsequent sections;8.8333169374993208
clinical narratives;8.8333169374993208
number of citations;8.8333169374993208
situation calculus;8.6711152736884927
highlevel features;8.6711152736884927
anisotropy of time;8.6711152736884927
time ontology;8.6275569296433492
implied relations;8.4996400321686494
timeline ontology;8.4996400321686494
basic time theory;8.4996400321686494
time model;8.4428120076448359
realtime systems;8.317766166719343
calendar systems;8.317766166719343
ontology of time;8.317766166719343
feature of time;8.1241506033066297
relativist view;8.1241506033066297
instant of time;8.1241506033066297
temporal extent;8.1241506033066297
document corpus;8.1241506033066297
time boundaries;8.1241506033066297
amount of time;7.9171719888457748
theory of time;7.9171719888457748
google scholar;7.9171719888457748
models of time;7.9171719888457748
temporal slice;7.9171719888457748
point in time;7.6948480723846107
model of time;7.6948480723846107
intl workshop;7.6948480723846107
ancient times;7.6948480723846107
time quantity;7.6948480723846107
ontology of sociocultural time expressions;7.4753392365667368
related work;7.4547199493640015
possible way;7.4547199493640015
basic models;7.4547199493640015
number of parallel independent time lines;7.4271441334086159
document collection;7.3610974479161007
time structures;7.2214672029392277
date values;7.193685818395112
linear time;7.193685818395112
 allen;7.1670378769122198
mixed pointintervalbased framework;7.0527210492323231
project by cadence design systems;6.9930151229329605
european semantic web conference;6.9314718055994531
 preventis;6.9077552789821377
new object;6.9077552789821377
ontology specification language;6.8679744089702925
foundations of computer science;6.8679744089702925
relationships between intervals;6.8679744089702925
suggested upper merged ontology;6.8679744089702925
support for undefined intervals;6.8679744089702925
nonconvexity of time intervals;6.8023947633243109
periodicity in time structures;6.8023947633243109
qualitative temporal reasoning;6.8023947633243109
qualitative temporal relations;6.8023947633243109
terminology contribution peaks;6.8023947633243109
extra classesobject properies;6.7345916599729483
temporal relation inferencing;6.7345916599729483
theory of temporal incidence;6.6644090203504076
account for temporal periods;6.6644090203504076
account for datetime formats;6.6644090203504076
psi suite;6.5916737320086582
term list;6.5916737320086582
focus of scientific thought;6.5916737320086582
temporal incidence theories;6.5916737320086582
natural language processing;6.5916737320086582
successorforming symbols ni;6.5916737320086582
periodic temporal elements;6.5161930760429643
fuzziness in time instants;6.5161930760429643
j acm;6.4377516497364011
complete possible history;6.4377516497364011
temporal representations;6.3561076606958915
fuzziness in time points;6.3561076606958915
nonnegative real numbers;6.3561076606958915
crossdisciplinary effort;6.3561076606958915
time document collection;6.3561076606958915
approximation algorithms;6.3561076606958915
particular time interval;6.3561076606958915
proliferation of objects;6.3561076606958915
terminological footprint;6.3561076606958915
opinion of time authors;6.2709884318582994
one single basic theory;6.2709884318582994
psi upperlevel ontology;6.2709884318582994
temporal rdf  gutierrez;6.2709884318582994
particular applications;6.2709884318582994
general formal ontology;6.2709884318582994
time interval i1 shares;6.2709884318582994
foundational ontologies;6.2709884318582994
basic theory;6.2122666244700007
scope of owl reasoners;6.1820849067166321
swrl temporal ontology;6.1820849067166321
reusable time ontology;6.1820849067166321
time paper collection;6.089044875446846
basic formal ontology;6.089044875446846
metric temporal logic;6.089044875446846
annals of mathematics;6.089044875446846
aaai spring symposium;6.089044875446846
ontologies  ermolayev;6.089044875446846
cognitive engineering;6.089044875446846
objects of properties;6.089044875446846
time symposia series;5.9914645471079817
comparative analysis;5.9914645471079817
akt support ontology;5.9914645471079817
range of granularity;5.9914645471079817
syntactical variants;5.9914645471079817
temporal constraints;5.9914645471079817
continuous time line;5.9914645471079817
corresponding qualia;5.9914645471079817
time markup language;5.9914645471079817
descriptive ontology;5.9914645471079817
materialized product;5.9914645471079817
indirect predecessor;5.9914645471079817
initial situation s0;5.9914645471079817
reference durations;5.8888779583328805
unique contribution;5.8888779583328805
calendar structures;5.8888779583328805
decidable fragments;5.8888779583328805
comparative summary;5.8888779583328805
logicbased approach;5.8888779583328805
locationof function;5.8888779583328805
temporal operators;5.780743515792329
temporal distances;5.780743515792329
temporal knowledge;5.780743515792329
prominent theories;5.780743515792329
pairs of relations;5.780743515792329
universal timeline;5.780743515792329
incremental slices;5.780743515792329
continuity of time;5.780743515792329
asserted relations;5.780743515792329
fundamental aspect;5.780743515792329
linearity of time;5.6664266881124323
other time points;5.6664266881124323
akt time ontology;5.6664266881124323
normalized scores;5.6664266881124323
usability aspects;5.6664266881124323
temporal segments;5.6664266881124323
datetime datatype;5.6664266881124323
semantic web iswc;5.6664266881124323
relaxed linearity;5.6664266881124323
community members;5.6664266881124323
special intervals;5.6664266881124323
important subject;5.6664266881124323
relation worksfor;5.6664266881124323
p  i;5.5451774444795623
grayshaded cells;5.5451774444795623
proper intervals;5.5451774444795623
specific concept;5.5451774444795623
 anagnostopoulos;5.5451774444795623
temporal regions;5.5451774444795623
temporal periods;5.5451774444795623
temporal content;5.5451774444795623
temporal classes;5.5451774444795623
domain timepoint;5.5451774444795623
other ontologies;5.5451774444795623
realtime logics;5.4161004022044201
ordered triples;5.4161004022044201
sets of periods;5.4161004022044201
selected papers;5.4161004022044201
fuzzy relations;5.4161004022044201
database models;5.4161004022044201
possible reason;5.4161004022044201
allen relations;5.4161004022044201
system sciences;5.4161004022044201
temporal theory;5.4161004022044201
interior points;5.4161004022044201
temporal module;5.4161004022044201
domain for time;5.4161004022044201
single ontology;5.4161004022044201
time  ermolayev;5.4161004022044201
different types;5.4161004022044201
 motik;5.3752784076841653
total ordering;5.2781146592305168
time branching;5.2781146592305168
direct support;5.2781146592305168
sowl  batsakis;5.2781146592305168
hybrid systems;5.2781146592305168
nature of time;5.2781146592305168
annals of pure;5.2781146592305168
fuzzy interval;5.2781146592305168
other features;5.2781146592305168
fluents  welty;5.2781146592305168
finite number;5.1298987149230735
extra objects;5.1298987149230735
partial order;5.1298987149230735
such mappings;5.1298987149230735
interval sets;5.1298987149230735
standard time;5.1298987149230735
reusable time;5.1298987149230735
toql  baratis;5.1298987149230735
time elements;5.1298987149230735
abelian group;5.1298987149230735
whole of time;5.1298987149230735
applied logic;5.1298987149230735
time measures;5.1298987149230735
modal logics;4.9698132995760007
web services;4.9698132995760007
date suffice;4.9698132995760007
special case;4.9698132995760007
date formats;4.9698132995760007
della monica;4.9698132995760007
part of time;4.9698132995760007
time papers;4.7957905455967413
time models;4.7957905455967413
span entity;4.7957905455967413
new version;4.7957905455967413
interval i2;4.7957905455967413
last column;4.7957905455967413
use of rdfs;4.7957905455967413
 koubarakis;4.7957905455967413
metric time;4.7957905455967413
temporal ontology;4.7220222400936942
semantic web conference;4.7032413238937245
temporal part;4.6169088434307666
phd thesis;4.6051701859880918
time stamp;4.6051701859880918
point zero;4.6051701859880918
other hand;4.6051701859880918
lower part;4.6051701859880918
major gaps;4.6051701859880918
swrl rules;4.6051701859880918
community sentiment;4.4166584687496604
timed ptl;4.3944491546724391
rdf graph;4.3944491546724391
date line;4.3944491546724391
web pages;4.3944491546724391
natl conf;4.3944491546724391
ieee international enterprise distributed object computing conference workshops;4.3694478524670215
real numbers;4.3485866371290003
c  i;4.1588830833596715
rdf data;4.1588830833596715
 ladyman;4.1588830833596715
cyc time;4.1588830833596715
 lamport;4.1588830833596715
stands for allens interval calculus relations implementation;4.0943445622221004
description logic language constructs  baader et al;3.9318256327243257
terms of type timeinterval denoting time intervals;3.912023005428146
representation of temporally changing information;3.8918202981106265
other scientific knowledge management activities;3.8712010109078911
case of transitive properties additional triples;3.8712010109078911
reasoning in business intelligence applications;3.8501476017100584
 gutierrez;3.8376418216567432
darpa highperformance knowledge bases project;3.8066624897703196
large expressive knowledge sets  baader et al;3.8066624897703196
prototype temporal description logic reasoner;3.8066624897703196
annotation of timedependent factual knowledge;3.8066624897703196
life several prominent theoretical frameworks;3.8066624897703196
terms of type property denoting propositions;3.784189633918261
introduction of description logics  brachman;3.784189633918261
semantics of qualitative temporal relations;3.7612001156935624
time proceedings series document collection;3.7612001156935624
support for qualitative temporal relations;3.7376696182833684
temporal representationquerying approaches;3.7376696182833684
propositional interval neighborhood logics;3.7376696182833684
expressivitydecidabilitycomplexity balance;3.7376696182833684
reasoning intervalbased temporal knowledge;3.7376696182833684
years with terminology contribution peaks;3.713572066704308
extra class employmentdetailsnaryrelation;3.713572066704308
qualitative temporal constraint reasoning;3.713572066704308
mfotl metrical first order temporal logic;3.713572066704308
eu fp7 marie curie irses semdata project;3.6888794541139363
main knowledge representation formalisms;3.6888794541139363
correspondences between allens relations;3.6888794541139363
use of periodic time interval structures;3.6888794541139363
 relativetimeline semiinfinite time line;3.6888794541139363
requirement in computer science research;3.6888794541139363
ontology engineering patterns task force;3.6888794541139363
section theoretical temporal frameworks;3.6635616461296463
combination of several binary relations;3.6635616461296463
developments in artificial intelligence;3.6635616461296463
quantified propositional temporal logic;3.6635616461296463
 batsakis;3.6620409622270329
stanfords knowledge systems laboratory;3.6375861597263857
representation of temporal information;3.6375861597263857
principles of knowledge representation;3.6375861597263857
darpas high performance knowledge base;3.6375861597263857
increased terminological contribution;3.6109179126442243
standpoint of artificial intelligence;3.6109179126442243
engineering design performance domain;3.6109179126442243
epsrc advanced knowledge technologies;3.6109179126442243
derivative of celestial sphere motion;3.6109179126442243
respective collection slice increment;3.6109179126442243
defined temporal information  oconnor;3.6109179126442243
technomathematics research foundation;3.6109179126442243
framework for temporal representation;3.6109179126442243
rdf with temporal annotation  krieger;3.6109179126442243
corresponding temporal representation;3.6109179126442243
klone knowledge representation system;3.6109179126442243
performance in microelectronic design;3.6109179126442243
philosophische untersuchungen zu raum;3.6109179126442243
agentoriented information systems iii;3.6109179126442243
sort t;3.5835189384561099
interval temporal logics  moszkowski;3.5835189384561099
models of dynamic engineering design;3.5835189384561099
available ontological content  niles;3.5835189384561099
propositional dynamic logic  fischer;3.5835189384561099
second generation rdf query language;3.5835189384561099
regular periodic temporal structures;3.5835189384561099
notion of infinitesimal differences;3.5553480614894135
propositional linear temporal logic;3.5553480614894135
typed firstorder predicate calculus;3.5553480614894135
spatiotemporal representation model;3.5553480614894135
verification of distributed systems;3.5553480614894135
semantic web information management;3.5553480614894135
term recognition technique  frantzi;3.5553480614894135
ontoelect methodology  tatarintseva;3.5553480614894135
uniformsamplingmap concept subsumes;3.5553480614894135
swrltemporal contains swrl buildins;3.5553480614894135
sparqlbased temporal query language;3.5553480614894135
psitime versus allens time interval;3.5553480614894135
temporal ontology querying language;3.5553480614894135
examples of temporal representation;3.5553480614894135
practice of semantic web reasoning;3.5263605246161616
dynamic engineering design process;3.5263605246161616
properties for datetimedescription;3.5263605246161616
alternatives in logical postulates;3.5263605246161616
relationships among time intervals;3.5263605246161616
coexistence of different timelines;3.5263605246161616
knowledge about temporal intervals;3.5263605246161616
ieee annual intl computer software;3.5263605246161616
suffers from several disadvantages;3.5263605246161616
concurrency in distributed systems;3.5263605246161616
additional expressive capabilities;3.5263605246161616
tools with artificial intelligence;3.5263605246161616
consistency of temporal assertions;3.5263605246161616
primitive relation pointininterval;3.5263605246161616
representative community sentiment;3.5263605246161616
relative termhood difference value;3.5263605246161616
absolute termhood difference value;3.5263605246161616
restrictions on temporal incidence;3.5263605246161616
handbook of constraint programming;3.5263605246161616
temporal entityrelationship models;3.5263605246161616
library of foundational ontologies;3.5263605246161616
swrl temporal ontology contributes;3.5263605246161616
mapping of such periodic behaviors;3.5263605246161616
time intervalbased calculus states;3.5263605246161616
family of nonstandard tense logics;3.5263605246161616
knowledge representation languages;3.5263605246161616
interoperable semantic annotation;3.4965075614664802
temporal intervalbased structures;3.4965075614664802
mappings from hebrand time points;3.4965075614664802
terms of precise numerical values;3.4965075614664802
hybrid discretecontinuous systems;3.4965075614664802
constraint propagation algorithms;3.4965075614664802
ideas of franz brentano  brentano;3.4965075614664802
identification of tractable cases;3.4965075614664802
nomenclature of temporal elements;3.4965075614664802
constraint linear temporal logics;3.4965075614664802
tsql2like temporal query language;3.4965075614664802
relationships among time elements;3.4965075614664802
relations between crisp intervals;3.4965075614664802
research in logical formalization;3.4965075614664802
intervalbased temporal structures;3.4965075614664802
reason over qualitative relations;3.4965075614664802
kconsistency implies nconsistency;3.4965075614664802
current w3c recommendation  hobbs;3.4965075614664802
appropriateness of nonmetric time;3.4965075614664802
pointbased model temporal theory;3.4657359027997265
intervaltointerval relationships;3.4657359027997265
unboundedness versus boundedness;3.4657359027997265
harmonized semantic web ontology;3.4657359027997265
upperlevelkernel ontology  cohen;3.4657359027997265
vcad emea cadence design systems;3.4657359027997265
ptl propositional temporal logic;3.4657359027997265
different basic temporal element;3.4657359027997265
upper bound duration annotations;3.4657359027997265
qualitative temporal information;3.4657359027997265
intervals with unknown endpoints;3.4657359027997265
hence owl object property axioms;3.4657359027997265
intervalbased temporal reasoning;3.4657359027997265
intervals for temporal reasoning;3.4657359027997265
proliferation of objects  artale;3.4657359027997265
reification of properties labels;3.4657359027997265
polynomial worst case complexity;3.4657359027997265
restriction on future assertions;3.4657359027997265
discussion of temporal intervals;3.4657359027997265
subject of philosophical thought;3.4657359027997265
mention periodic time structures;3.4657359027997265
score significance threshold eps;3.4657359027997265
ontology engineering methodology;3.4657359027997265
j of applied nonclassical logics;3.4657359027997265
artificial intelligence research;3.4657359027997265
support for annotated properties;3.4657359027997265
exponential worst case algorithm;3.4657359027997265
synergetic formal representation;3.4657359027997265
fotl first order temporal logic;3.4339872044851463
temporalthing denotes something;3.4339872044851463
algebraic structure tconsisting;3.4339872044851463
reason about scenario overviews;3.4339872044851463
owl ontological representations;3.4339872044851463
hayesten horst entailment rules;3.4339872044851463
definitions of allens relations;3.4339872044851463
technical report psiontotr20075;3.4339872044851463
collection of scientific papers;3.4339872044851463
indefinite temporal information;3.4339872044851463
application specific swrl rules;3.4339872044851463
pair of disjoint time intervals;3.4339872044851463
temporal information processing;3.4339872044851463
individuals for inconsistencies;3.4339872044851463
disjunctions of basic relations;3.4339872044851463
concurrent execution frameworks;3.4339872044851463
vagueness in temporal knowledge;3.4339872044851463
properties of temporal contexts;3.4339872044851463
constraint satisfaction problem;3.4339872044851463
forwardbranching time structure;3.4339872044851463
logics with temporal properties;3.4339872044851463
clear philosophical distinction;3.4339872044851463
dynamic information introduces;3.4011973816621555
dynamics of online communities;3.4011973816621555
engineering complex ontologies;3.4011973816621555
enterprise information systems;3.4011973816621555
evolution of temporal concepts;3.4011973816621555
form of implemented ontologies;3.4011973816621555
requirements elicitation phase;3.4011973816621555
means of qualitative relations;3.4011973816621555
 specifies temporal primitives;3.4011973816621555
intl semantic web working symp;3.4011973816621555
interval relations likelymeets;3.4011973816621555
initial nary relation worksfor;3.4011973816621555
inference of implied relations;3.4011973816621555
practical reasoning complexity;3.4011973816621555
immediate predecessor function;3.4011973816621555
university of california press;3.4011973816621555
additional temporal constructs;3.4011973816621555
querying graph structured data;3.4011973816621555
transitive precedence relation;3.4011973816621555
timezone specifies time shifts;3.4011973816621555
results in formal verification;3.4011973816621555
handbook of temporal reasoning;3.4011973816621555
frequencies of term occurrence;3.4011973816621555
temporal integrity constraints;3.4011973816621555
temporal constraint propagator;3.4011973816621555
combination of feature choices;3.4011973816621555
swrltemporal offer definitions;3.4011973816621555
definition of calendar systems;3.4011973816621555
biomedical engineering systems;3.4011973816621555
time comprise temporalelements;3.4011973816621555
temporal pointbased structures;3.4011973816621555
class of intermediate objects;3.3672958299864741
classification of time points;3.3672958299864741
upperboundduration attributes;3.3672958299864741
additional time slice objects;3.3672958299864741
allens time interval calculus;3.3672958299864741
chosen professional community;3.3672958299864741
asian semantic web conference;3.3672958299864741
musing time ontology  krieger;3.3672958299864741
subcollection of timeinterval;3.3672958299864741
survey of temporal extensions;3.3672958299864741
explicit clock temporal logic;3.3672958299864741
hpkbupperlevelkernel ontology;3.3672958299864741
qualitative reasoning support;3.3672958299864741
qualitative spatial reasoning;3.3672958299864741
extending database technology;3.3672958299864741
exclusive primitive relations;3.3672958299864741
specialized temporal reasoner;3.3672958299864741
halpernshohams interval logic;3.3672958299864741
fluents with concrete domains;3.3672958299864741
relative temporal realization;3.3672958299864741
reusabletime specifies convex;3.3672958299864741
definitions of interval start;3.3672958299864741
table7application areas dealt;3.3672958299864741
ranges of properties beginsat;3.3672958299864741
form of information resources;3.3672958299864741
implementations of ontologies;3.3672958299864741
incompleteness in facts leads;3.3672958299864741
nearlysimultaneously relation;3.3672958299864741
spatiotemporal query language;3.3672958299864741
support for ternary relations;3.3672958299864741
temporal terminological logic;3.3672958299864741
international symposia series;3.3672958299864741
interval as opennesscloseness;3.3672958299864741
temporallyrelated collections;3.3672958299864741
distinguished time point zero;3.3672958299864741
isolated jump discontinuities;3.3672958299864741
k implies strong nconsistency;3.3672958299864741
layered metric temporal logic;3.3672958299864741
ltl lineartime temporal logic;3.3672958299864741
temporalaggregates extension;3.3322045101752038
situation calculus  mccarthy;3.3322045101752038
choices of temporal features;3.3322045101752038
hasduration in timeintervals;3.3322045101752038
hierarchy of temporal logics;3.3322045101752038
ieee standard upper ontology;3.3322045101752038
upperlevel ontological model;3.3322045101752038
primitive temporal structure;3.3322045101752038
use of nonmetric time points;3.3322045101752038
periods of chronometric time;3.3322045101752038
pairwise termhood difference;3.3322045101752038
pairwise termhood comparison;3.3322045101752038
intervalbased time structure;3.3322045101752038
other timerelated ontologies;3.3322045101752038
other employ different kinds;3.3322045101752038
ordered pointbased structure;3.3322045101752038
linear nonmetric time domain;3.3322045101752038
model in different fragments;3.3322045101752038
amia summits transl sci proc;3.3322045101752038
reusable time ontology  zhou;3.3322045101752038
fuzziness for time intervals;3.3322045101752038
temporal periodic structures;3.3322045101752038
temporal logics constructors;3.3322045101752038
temporal entity relationship;3.3322045101752038
temporal employment relation;3.3322045101752038
coverage of certain features;3.3322045101752038
time for computer scientists;3.3322045101752038
time for knowledge engineers;3.3322045101752038
temporal aggregates ontology;3.3322045101752038
time in interactive behavior;3.3322045101752038
support for concrete domains;3.3322045101752038
fig1graphical representation;3.3322045101752038
forwardbranching time domain;3.3322045101752038
detailed comparative account;3.3322045101752038
different geographical zones;3.3322045101752038
domainindependent properties;3.3322045101752038
assumption of unbounded time;3.3322045101752038
solid theoretical background;3.3322045101752038
simplified form owltimeentry;3.3322045101752038
suffers from data redundancy;3.3322045101752038
instantaneous temporal part;3.2958368660043291
choice of temporal ordering;3.2958368660043291
psitime ontology implements;3.2958368660043291
psitime ontology  ermolayev;3.2958368660043291
standard description logics;3.2958368660043291
individual of class company;3.2958368660043291
largest contiguous interval;3.2958368660043291
interval description logics;3.2958368660043291
time periodicity discussion;3.2958368660043291
spatial reasoning revisited;3.2958368660043291
distributed digital systems;3.2958368660043291
paper collection increments;3.2958368660043291
efficient temporal querying;3.2958368660043291
smooth time representations;3.2958368660043291
annotated semantic web data;3.2958368660043291
examples of representations;3.2958368660043291
representation of knowledge;3.2958368660043291
meaningful internet systems;3.2958368660043291
important temporal features;3.2958368660043291
semantic web best practices;3.2958368660043291
explicit clock logic  harel;3.2958368660043291
formal verification studies;3.2958368660043291
extracted temporal features;3.2958368660043291
feature of temporalmodality;3.2958368660043291
prominent temporal theories;3.2958368660043291
term significance threshold;3.2958368660043291
accumulation of constraints;3.2958368660043291
temporal feature extraction;3.2958368660043291
composition of relations r1;3.2958368660043291
interval with explicit ends;3.2958368660043291
hascount with integer range;3.2958368660043291
canonical coordinate system;3.2958368660043291
quantitative representation;3.2958368660043291
grain of temporal reasoning;3.2958368660043291
physicalquantities ontology;3.2958368660043291
ontology evolution analysis;3.2958368660043291
reasonable software program;3.2958368660043291
common indirect predecessor;3.2958368660043291
substitution of time points;3.2958368660043291
different application areas;3.2958368660043291
generalpurpose foundational;3.2958368660043291
thd algorithm  tatarintseva;3.2958368660043291
corresponding xsd datatype;3.2580965380214821
representation constraints;3.2580965380214821
endingintervalfn functions;3.2580965380214821
relations between instants;3.2580965380214821
example professional texts;3.2580965380214821
measure temporal distances;3.2580965380214821
different functional units;3.2580965380214821
arrangement of time points;3.2580965380214821
10th joint acliso workshop;3.2580965380214821
enterprise cyc proprietary;3.2580965380214821
axiomatic characterization;3.2580965380214821
standard datatype property;3.2580965380214821
firstorder temporal logics;3.2580965380214821
use of temporal modalities;3.2580965380214821
temporal locations subsume;3.2580965380214821
polynomial time algorithms;3.2580965380214821
lineartime temporal logics;3.2580965380214821
comprehensive basic theory;3.2580965380214821
case of temporal relations;3.2580965380214821
fuzzy membership functions;3.2580965380214821
specific domain ontologies;3.2580965380214821
maximal tractable subclass;3.2580965380214821
ontology engineering point;3.2580965380214821
description logic handbook;3.2580965380214821
automatatheoretic approach;3.2580965380214821
intervalinterval relations;3.2580965380214821
nconsistency problem  renz;3.2580965380214821
domainindependent property;3.2580965380214821
defined temporal intervals;3.2580965380214821
eternalist view postulates;3.2580965380214821
repetitions of occurrences;3.2580965380214821
ontoelect using saturation;3.2580965380214821
temporal ontology language;3.2580965380214821
maximal decidable fragment;3.2580965380214821
timeline ontology  raimond;3.2580965380214821
spatiotemporal information;3.2580965380214821
